"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,55610.9,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,55123.4,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,49479.9,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,54711.2,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,55293.4,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,55932.2,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,57495.8,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,58747.8,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,60369.4,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,61515.5,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,62889.1,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units","2015","2015",51174.7,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units","2015","2015",50239,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units","2015","2015",45118.8,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units","2015","2015",49362.4,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units","2015","2015",49762.1,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units","2015","2015",50053.3,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units","2015","2015",50928.8,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units","2015","2015",51399.2,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units","2015","2015",52018.2,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units","2015","2015",51996.3,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units","2015","2015",52065.2,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,52817.9,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,52344.3,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,47118.2,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,51532.6,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,52500.8,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,53871.8,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,55465.1,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,56563.7,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,58333.6,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,59346.9,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,60602.5,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,49016.6,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,48342.9,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,43654.5,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,47292.3,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,47862.9,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,48506.3,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,49170,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,49394.5,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,50093.8,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,49949.3,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,49903,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,45775.5,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,45185.3,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,39758.8,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,45183.7,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,45258.4,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,45372.8,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,46822.1,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,48346.1,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,49480.5,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,50841.7,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,52174.6,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,41614,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,40506.8,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,35559.6,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,39921.9,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,39959.6,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,40039.9,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,41021.3,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,41893,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,42233.3,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,42515.3,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,42703.7,,
