,DATE,Argentina,Australien,Austria,Bahrain,Belarus,Belgium,Brasil,Bulgaria,Canada,China,Croatia,Cyprus,Czech Republic,Denmark,Egypt,Estonia,Finland,France,Germany,Greece,Herkunftsland - Total,Hongkong,Hungary,Iceland,India,Indonesia,Ireland,Israel,Italy,Japan,Kuwait,Latvia,Liechtenstein,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Netherlands,New Zealand,Norway,Oman,Philippinen,Poland,Portugal,Qatar,Romania,Russia,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,guests-St. Moritz,guests-Arosa,guests-Zermatt,AUS_GDP,AUT_GDP,BEL_GDP,BGR_GDP,CAN_GDP,CHE_GDP,CHL_GDP,COL_GDP,CRI_GDP,CZE_GDP,DEU_GDP,DNK_GDP,ESP_GDP,EST_GDP,FIN_GDP,FRA_GDP,GBR_GDP,GRC_GDP,HRV_GDP,HUN_GDP,IRL_GDP,ISL_GDP,ISR_GDP,ITA_GDP,JPN_GDP,KOR_GDP,LTU_GDP,LUX_GDP,LVA_GDP,MEX_GDP,NLD_GDP,NOR_GDP,NZL_GDP,POL_GDP,PRT_GDP,ROU_GDP,RUS_GDP,SAU_GDP,SVK_GDP,SVN_GDP,SWE_GDP,USA_GDP,ZAF_GDP,ARS1_exrate,AUD1_exrate,BRL100_exrate,CAD1_exrate,CNY100_exrate,CZK100_exrate,DKK100_exrate,EUR1_exrate,GBP1_exrate,HKD100_exrate,HUF100_exrate,JPY100_exrate,KRW100_exrate,MXN100_exrate,MYR100_exrate,NOK100_exrate,NZD1_exrate,PLN100_exrate,RUB1_exrate,SEK100_exrate,SGD1_exrate,THB100_exrate,TRY100_exrate,USD1_exrate,ZAR1_exrate,AUS,AUT,BEL,CAN,CHL,COL,CRI,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HUN,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,POL,PRT,SVK,SVN,SWE,TUR,USA,AUS_unemprate,AUT_unemprate,BEL_unemprate,CAN_unemprate,CHL_unemprate,COL_unemprate,CRI_unemprate,CZE_unemprate,DEU_unemprate,DNK_unemprate,ESP_unemprate,EST_unemprate,FIN_unemprate,FRA_unemprate,GBR_unemprate,GRC_unemprate,HUN_unemprate,IRL_unemprate,ISL_unemprate,ISR_unemprate,ITA_unemprate,JPN_unemprate,KOR_unemprate,LTU_unemprate,LUX_unemprate,LVA_unemprate,MEX_unemprate,NLD_unemprate,NOR_unemprate,POL_unemprate,PRT_unemprate,SVK_unemprate,SVN_unemprate,SWE_unemprate,TUR_unemprate,USA_unemprate,eistage - chd,frosttage - chd,hitzetage - chd,avg. temp - chd,avg. maxtemp - chd,tre2dymn,cm neuschnee - chd,mm rain - chd,cm avg. snowheight - chd,days rain >1mm - chd,days rain >10mm - chd,cm neuschnee - gsg,cm avg. snowheight - gsg,mm rain - gsg,days rain >1mm - gsg,days rain >10mm - gsg,cm neuschnee - zwe,cm avg. snowheight - zwe,mm rain - zwe,days rain >1mm - zwe,days rain >10mm - zwe
24,2015-01-01,95.0,170.0,102.0,8.0,447.0,685.0,180.0,17.0,97.0,63.0,38.0,8.0,51.0,61.0,22.0,6.0,13.0,1857.0,2549.0,425.0,39015.0,36.0,4.0,5.0,102.0,52.0,11.0,55.0,753.0,30.0,63.0,2.0,15.0,4.0,164.0,0.0,10.0,51.0,595.0,80.0,46.0,192.0,12.0,111.0,58.0,39.0,78.0,1945.0,407.0,14.0,108.0,2.0,31.0,73.0,0.0,780.0,349.0,21396.0,0.0,80.0,508.0,94.0,257.0,1968.0,1033.0,92498.0,71577.0,142596.0,46442.2,49134.7,45424.1,17894.5,44740.9,64193.7,22641.4,13209.2,17044.8,33211.1,46816.5,48528.2,34158.3,28573.0,41562.6,40330.8,42026.0,26626.1,22624.488967853,26379.7,66813.9,46945.8,35435.2,36377.7,40716.3,36868.5,28432.0,107210.1,24383.9,18136.3,49728.6,61944.3,36537.5,25707.5,29143.5,21092.5,24499.0,50005.1,29761.5,30972.7,48193.3,56018.5,13952.2,11.0173,0.75979,35.7409,0.7857,15.41714,3.9589,14.8409,1.0983,1.4241,12.20181,0.3468,0.79378,0.0869,6.3832,26.2382,12.3145,0.7197,25.775,0.0147,11.7118,0.7081,2.8821,40.67091,0.9422,0.0813,6.344151,5.9,8.8,6.7,6.487346,8.985964,10.29757,5.8,4.5,6.0,23.5,6.8,8.7,10.4,5.6,25.8,7.3,10.7,5.0,5.619031,12.5,3.6,3.5,9.6,6.3,9.8,4.337335,8.3,4.3,8.4,14.1,12.3,9.3,8.0,10.5,5.7,6.344151,5.9,8.8,6.7,6.487346,8.985964,10.29757,5.8,4.5,6.0,23.5,6.8,8.7,10.4,5.6,25.8,7.3,10.7,5.0,5.619031,12.5,3.6,3.5,9.6,6.3,9.8,4.337335,8.3,4.3,8.4,14.1,12.3,9.3,8.0,10.5,5.7,11,29,0,-0.9,3.3,-4.8,91,120.8,15,17,4,0,22,162.0,17,8,81,12,119.8,18,4
25,2015-02-01,36.0,46.0,202.0,0.0,0.0,1739.0,337.0,104.0,127.0,91.0,2.0,25.0,53.0,83.0,2.0,6.0,34.0,5277.0,1661.0,246.0,48506.0,186.0,4.0,5.0,74.0,32.0,38.0,46.0,727.0,92.0,36.0,22.0,5.0,0.0,607.0,44.0,0.0,106.0,1331.0,37.0,82.0,241.0,7.0,44.0,174.0,22.0,65.0,473.0,266.0,38.0,93.0,1.0,24.0,39.0,24.0,637.0,192.0,25613.0,46.0,87.0,325.0,42.0,124.0,3946.0,1159.0,89264.0,86788.0,157751.0,46442.2,49134.7,45424.1,17894.5,44740.9,64193.7,22641.4,13209.2,17044.8,33211.1,46816.5,48528.2,34158.3,28573.0,41562.6,40330.8,42026.0,26626.1,22624.488967853,26379.7,66813.9,46945.8,35435.2,36377.7,40716.3,36868.5,28432.0,107210.1,24383.9,18136.3,49728.6,61944.3,36537.5,25707.5,29143.5,21092.5,24499.0,50005.1,29761.5,30972.7,48193.3,56018.5,13952.2,10.773,0.72853,33.285,0.7477,15.25755,3.8464,14.2605,1.0623,1.4328,12.05854,0.3461,0.78817,0.0849,6.274,25.978,12.3235,0.6966,25.4235,0.0146,11.1955,0.69,2.8701,37.986,0.9353,0.0808,6.149868,5.9,8.9,6.8,6.241485,8.949644,10.13534,5.9,4.5,6.5,23.2,6.6,9.7,10.3,5.5,25.8,7.4,10.7,5.1,5.278871,12.5,3.5,3.6,9.3,6.4,9.8,4.354524,8.1,4.7,8.3,14.0,12.1,9.2,8.1,10.7,5.5,6.149868,5.9,8.9,6.8,6.241485,8.949644,10.13534,5.9,4.5,6.5,23.2,6.6,9.7,10.3,5.5,25.8,7.4,10.7,5.1,5.278871,12.5,3.5,3.6,9.3,6.4,9.8,4.354524,8.1,4.7,8.3,14.0,12.1,9.2,8.1,10.7,5.5,7,28,0,-2.7,2.0,-6.8,43,36.7,37,6,0,0,0,66.0,6,3,50,33,48.3,7,1
26,2015-03-01,11.0,46.0,120.0,0.0,0.0,571.0,45.0,143.0,69.0,16.0,0.0,4.0,4.0,50.0,14.0,7.0,84.0,1698.0,1403.0,119.0,24392.0,4.0,4.0,0.0,65.0,3.0,13.0,23.0,207.0,0.0,21.0,14.0,7.0,6.0,122.0,5.0,0.0,12.0,493.0,14.0,54.0,22.0,0.0,26.0,31.0,2.0,51.0,281.0,18.0,0.0,0.0,3.0,4.0,10.0,2.0,203.0,65.0,15913.0,4.0,34.0,54.0,12.0,86.0,1346.0,514.0,77372.0,65409.0,151371.0,46442.2,49134.7,45424.1,17894.5,44740.9,64193.7,22641.4,13209.2,17044.8,33211.1,46816.5,48528.2,34158.3,28573.0,41562.6,40330.8,42026.0,26626.1,22624.488967853,26379.7,66813.9,46945.8,35435.2,36377.7,40716.3,36868.5,28432.0,107210.1,24383.9,18136.3,49728.6,61944.3,36537.5,25707.5,29143.5,21092.5,24499.0,50005.1,29761.5,30972.7,48193.3,56018.5,13952.2,11.1595,0.75735,31.3045,0.7769,15.93818,3.8741,14.2232,1.0609,1.4679,12.62967,0.3498,0.81381,0.0879,6.4364,26.6036,12.2782,0.7312,25.7023,0.0163,11.485,0.7114,3.0008,37.82545,0.9798,0.0812,6.099321,5.9,8.9,6.9,6.365956,8.706136,9.797793,5.8,4.5,6.6,22.9,6.8,9.5,10.4,5.5,25.8,7.2,10.5,5.1,5.436393,12.6,3.4,3.5,9.0,6.4,9.9,4.232202,8.1,4.7,8.1,13.6,11.9,9.2,7.7,10.5,5.4,6.099321,5.9,8.9,6.9,6.365956,8.706136,9.797793,5.8,4.5,6.6,22.9,6.8,9.5,10.4,5.5,25.8,7.2,10.5,5.1,5.436393,12.6,3.4,3.5,9.0,6.4,9.9,4.232202,8.1,4.7,8.1,13.6,11.9,9.2,7.7,10.5,5.4,0,22,0,3.4,8.9,-1.2,10,117.7,8,12,4,0,0,186.0,13,5,0,5,110.4,11,4
27,2015-04-01,0.0,1.0,21.0,5.0,0.0,390.0,8.0,0.0,4.0,14.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,308.0,604.0,15.0,9578.0,2.0,0.0,0.0,92.0,0.0,2.0,6.0,89.0,2.0,10.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,80.0,0.0,1.0,4.0,0.0,13.0,11.0,0.0,0.0,27.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,94.0,2.0,7267.0,10.0,61.0,0.0,0.0,11.0,306.0,41.0,21598.0,11172.0,97716.0,46285.9,49614.3,46002.0,18079.6,44486.4,64931.3,22565.1,13253.7,17569.6,33660.8,47335.9,48933.0,34694.6,29134.6,42491.4,40635.0,42101.2,26762.2,23112.691714007,26562.3,67211.6,49667.6,35717.4,36853.6,41092.9,37558.8,28718.1,108382.9,24883.5,18324.2,50205.9,61652.7,36630.9,26177.6,29470.9,20965.4,24094.0,50490.0,30068.1,31325.1,48810.2,56547.2,13879.9,10.8527,0.74287,31.5273,0.7781,15.65341,3.7829,13.9055,1.0382,1.4362,12.41342,0.3466,0.80464,0.0885,6.3227,26.4759,12.1745,0.7291,25.785,0.0182,11.1318,0.7128,2.9572,36.2,0.9621,0.0801,6.108062,6.3,8.8,6.9,6.518588,9.306387,9.68594,5.2,4.4,6.5,22.7,7.0,9.5,10.4,5.6,25.5,6.7,10.3,4.9,4.901885,12.2,3.4,3.6,9.3,6.4,9.6,4.416335,8.1,4.6,7.9,13.2,11.7,9.4,8.0,10.5,5.4,6.108062,6.3,8.8,6.9,6.518588,9.306387,9.68594,5.2,4.4,6.5,22.7,7.0,9.5,10.4,5.6,25.5,6.7,10.3,4.9,4.901885,12.2,3.4,3.6,9.3,6.4,9.6,4.416335,8.1,4.6,7.9,13.2,11.7,9.4,8.0,10.5,5.4,0,10,0,7.0,13.4,1.2,4,77.0,0,10,3,0,0,100.2,11,4,2,0,86.5,10,4
28,2015-05-01,10.0,13.0,64.0,0.0,1.0,82.0,52.0,8.0,93.0,32.0,0.0,0.0,0.0,14.0,0.0,2.0,2.0,264.0,313.0,15.0,11199.0,0.0,9.0,0.0,458.0,0.0,0.0,12.0,59.0,12.0,18.0,0.0,0.0,0.0,16.0,6.0,0.0,1.0,83.0,0.0,8.0,0.0,0.0,6.0,3.0,0.0,0.0,13.0,71.0,0.0,6.0,1.0,0.0,4.0,0.0,44.0,7.0,8977.0,0.0,0.0,10.0,0.0,28.0,227.0,137.0,13910.0,347.0,39262.0,46285.9,49614.3,46002.0,18079.6,44486.4,64931.3,22565.1,13253.7,17569.6,33660.8,47335.9,48933.0,34694.6,29134.6,42491.4,40635.0,42101.2,26762.2,23112.691714007,26562.3,67211.6,49667.6,35717.4,36853.6,41092.9,37558.8,28718.1,108382.9,24883.5,18324.2,50205.9,61652.7,36630.9,26177.6,29470.9,20965.4,24094.0,50490.0,30068.1,31325.1,48810.2,56547.2,13879.9,10.4057,0.73516,30.5333,0.7656,15.25,3.7937,13.9376,1.0398,1.4401,12.01701,0.3396,0.77161,0.0852,6.1048,25.8543,12.3586,0.6884,25.4862,0.0184,11.1805,0.6981,2.7784,35.2119,0.9316,0.0778,5.926718,6.5,8.7,6.9,6.412113,8.821361,9.477849,4.9,4.4,6.1,22.5,6.6,9.3,10.5,5.6,24.7,6.7,10.0,4.8,5.021663,12.3,3.3,3.7,9.2,6.5,9.7,4.540298,8.0,4.3,7.7,12.7,11.6,9.5,7.8,10.2,5.6,5.926718,6.5,8.7,6.9,6.412113,8.821361,9.477849,4.9,4.4,6.1,22.5,6.6,9.3,10.5,5.6,24.7,6.7,10.0,4.8,5.021663,12.3,3.3,3.7,9.2,6.5,9.7,4.540298,8.0,4.3,7.7,12.7,11.6,9.5,7.8,10.2,5.6,0,0,0,11.0,16.6,5.6,0,214.4,0,11,7,6,0,242.8,16,8,1,0,194.2,15,7
29,2015-06-01,26.0,29.0,91.0,0.0,0.0,159.0,44.0,2.0,121.0,465.0,0.0,0.0,2.0,1.0,23.0,0.0,5.0,480.0,831.0,5.0,21530.0,52.0,2.0,0.0,2820.0,18.0,4.0,40.0,181.0,22.0,0.0,12.0,10.0,0.0,95.0,11.0,4.0,16.0,94.0,8.0,12.0,64.0,40.0,16.0,26.0,3.0,2.0,166.0,68.0,0.0,48.0,0.0,0.0,0.0,0.0,143.0,55.0,12879.0,27.0,138.0,64.0,0.0,108.0,724.0,1187.0,37232.0,5508.0,72994.0,46285.9,49614.3,46002.0,18079.6,44486.4,64931.3,22565.1,13253.7,17569.6,33660.8,47335.9,48933.0,34694.6,29134.6,42491.4,40635.0,42101.2,26762.2,23112.691714007,26562.3,67211.6,49667.6,35717.4,36853.6,41092.9,37558.8,28718.1,108382.9,24883.5,18324.2,50205.9,61652.7,36630.9,26177.6,29470.9,20965.4,24094.0,50490.0,30068.1,31325.1,48810.2,56547.2,13879.9,10.2968,0.71895,29.9091,0.754,15.23964,3.8244,14.005,1.0448,1.4495,12.01814,0.3348,0.75341,0.0837,6.0218,24.9195,11.9291,0.6511,25.105,0.0171,11.2655,0.6924,2.7615,34.42682,0.9319,0.0756,6.005911,6.2,8.5,6.9,6.371262,8.475475,9.123731,5.0,4.4,6.4,22.2,6.1,9.9,10.4,5.5,24.9,6.9,9.8,4.6,5.352564,12.3,3.4,3.7,9.3,6.5,9.8,4.443002,7.9,4.7,7.6,12.6,11.5,9.3,7.7,10.2,5.3,6.005911,6.2,8.5,6.9,6.371262,8.475475,9.123731,5.0,4.4,6.4,22.2,6.1,9.9,10.4,5.5,24.9,6.9,9.8,4.6,5.352564,12.3,3.4,3.7,9.3,6.5,9.8,4.443002,7.9,4.7,7.6,12.6,11.5,9.3,7.7,10.2,5.3,0,0,0,14.9,21.4,9.2,0,120.8,0,12,5,0,0,121.7,11,4,0,0,137.0,15,5
30,2015-07-01,104.0,104.0,321.0,24.0,0.0,529.0,568.0,4.0,199.0,1117.0,38.0,4.0,30.0,79.0,13.0,6.0,51.0,1268.0,1417.0,71.0,37094.0,70.0,0.0,10.0,450.0,69.0,5.0,107.0,401.0,145.0,91.0,54.0,46.0,40.0,84.0,1.0,0.0,79.0,551.0,14.0,66.0,69.0,9.0,94.0,19.0,45.0,21.0,465.0,322.0,13.0,51.0,18.0,8.0,17.0,2.0,569.0,32.0,23553.0,21.0,25.0,116.0,23.0,710.0,915.0,1482.0,68654.0,35107.0,148770.0,46677.9,50292.4,46422.8,18517.0,44692.7,65624.3,22397.6,13412.9,17949.2,34194.7,47805.0,49222.5,35203.9,29476.1,42731.8,41020.3,42703.7,26413.9,23707.356772245,26912.7,70864.7,49759.2,35959.2,37369.3,41126.1,38410.8,29013.5,107773.0,25237.1,18618.7,50578.1,60854.7,37077.0,26687.0,29789.2,21674.1,24014.8,49653.7,30244.7,31720.6,49517.1,56778.4,13952.6,10.4217,0.70652,29.6652,0.7423,15.60343,3.8698,14.0552,1.0488,1.4828,12.2932,0.3368,0.77238,0.0831,5.9804,25.0617,11.7348,0.6338,25.2443,0.0166,11.1783,0.7,2.7744,35.28913,0.953,0.0765,6.28592,6.1,8.2,6.9,6.27281,8.565419,9.058028,5.0,4.3,6.6,21.8,5.5,9.5,10.3,5.4,25.0,6.3,9.6,4.5,5.482321,11.7,3.3,3.7,9.2,6.5,9.9,4.451889,7.7,5.3,7.6,12.6,11.4,9.0,7.3,10.1,5.2,6.28592,6.1,8.2,6.9,6.27281,8.565419,9.058028,5.0,4.3,6.6,21.8,5.5,9.5,10.3,5.4,25.0,6.3,9.6,4.5,5.482321,11.7,3.3,3.7,9.2,6.5,9.9,4.451889,7.7,5.3,7.6,12.6,11.4,9.0,7.3,10.1,5.2,0,0,7,19.0,26.2,12.3,0,52.4,0,6,3,0,0,82.4,9,5,0,0,68.8,7,3
31,2015-08-01,203.0,36.0,141.0,0.0,0.0,828.0,59.0,6.0,148.0,965.0,28.0,0.0,23.0,13.0,0.0,0.0,0.0,2983.0,1800.0,74.0,39439.0,28.0,20.0,0.0,131.0,0.0,8.0,226.0,1157.0,101.0,97.0,22.0,25.0,2.0,136.0,1.0,2.0,0.0,321.0,18.0,59.0,259.0,40.0,42.0,20.0,114.0,40.0,166.0,733.0,30.0,47.0,4.0,6.0,2.0,14.0,494.0,138.0,22927.0,21.0,0.0,99.0,22.0,1133.0,1623.0,1532.0,67575.0,27090.0,142764.0,46677.9,50292.4,46422.8,18517.0,44692.7,65624.3,22397.6,13412.9,17949.2,34194.7,47805.0,49222.5,35203.9,29476.1,42731.8,41020.3,42703.7,26413.9,23707.356772245,26912.7,70864.7,49759.2,35959.2,37369.3,41126.1,38410.8,29013.5,107773.0,25237.1,18618.7,50578.1,60854.7,37077.0,26687.0,29789.2,21674.1,24014.8,49653.7,30244.7,31720.6,49517.1,56778.4,13952.6,10.47,0.7061,27.6476,0.7364,15.3691,3.9865,14.4452,1.0782,1.5102,12.48798,0.3461,0.78583,0.082,5.8543,23.8567,11.7362,0.6339,25.701,0.0147,11.3314,0.6923,2.7323,33.95381,0.9681,0.075,6.092102,6.0,8.1,7.0,6.325962,9.265782,9.252545,4.7,4.3,6.1,21.6,5.5,9.5,10.3,5.3,24.2,6.3,9.5,4.4,5.080133,11.6,3.4,3.7,9.2,6.5,10.0,4.376425,7.7,4.2,7.5,12.6,11.3,8.8,7.1,10.1,5.1,6.092102,6.0,8.1,7.0,6.325962,9.265782,9.252545,4.7,4.3,6.1,21.6,5.5,9.5,10.3,5.3,24.2,6.3,9.5,4.4,5.080133,11.6,3.4,3.7,9.2,6.5,10.0,4.376425,7.7,4.2,7.5,12.6,11.3,8.8,7.1,10.1,5.1,0,0,1,16.3,22.5,11.2,0,105.7,0,11,5,0,0,153.9,14,6,0,0,101.6,11,4
32,2015-09-01,7.0,60.0,143.0,0.0,0.0,124.0,14.0,0.0,170.0,144.0,3.0,0.0,2.0,15.0,4.0,3.0,167.0,763.0,1297.0,49.0,25580.0,1.0,4.0,13.0,96.0,5.0,9.0,59.0,269.0,10.0,29.0,0.0,29.0,0.0,100.0,2.0,0.0,30.0,111.0,2.0,16.0,37.0,0.0,9.0,8.0,7.0,0.0,37.0,83.0,0.0,4.0,2.0,4.0,12.0,0.0,308.0,66.0,19143.0,10.0,2.0,11.0,9.0,296.0,852.0,897.0,36638.0,17358.0,96185.0,46677.9,50292.4,46422.8,18517.0,44692.7,65624.3,22397.6,13412.9,17949.2,34194.7,47805.0,49222.5,35203.9,29476.1,42731.8,41020.3,42703.7,26413.9,23707.356772245,26912.7,70864.7,49759.2,35959.2,37369.3,41126.1,38410.8,29013.5,107773.0,25237.1,18618.7,50578.1,60854.7,37077.0,26687.0,29789.2,21674.1,24014.8,49653.7,30244.7,31720.6,49517.1,56778.4,13952.6,10.3759,0.68602,25.0091,0.7328,15.26914,4.0299,14.6345,1.0918,1.4918,12.5369,0.3488,0.80906,0.0819,5.7732,22.58,11.7273,0.6153,25.8818,0.0146,11.6186,0.6868,2.6972,32.21773,0.9716,0.0713,6.160571,6.2,8.3,7.1,6.379509,9.260998,9.660331,4.8,4.3,6.0,21.4,6.0,9.3,10.3,5.2,24.8,6.3,9.6,4.2,5.078891,11.6,3.4,3.5,9.1,6.5,10.0,4.188566,7.8,4.8,7.4,12.8,11.1,8.6,7.5,10.2,5.0,6.160571,6.2,8.3,7.1,6.379509,9.260998,9.660331,4.8,4.3,6.0,21.4,6.0,9.3,10.3,5.2,24.8,6.3,9.6,4.2,5.078891,11.6,3.4,3.5,9.1,6.5,10.0,4.188566,7.8,4.8,7.4,12.8,11.1,8.6,7.5,10.2,5.0,0,0,0,10.2,16.2,5.4,0,87.1,0,13,3,0,0,94.4,12,4,0,0,65.7,12,2
33,2015-10-01,2.0,6.0,28.0,0.0,0.0,40.0,10.0,0.0,22.0,154.0,0.0,0.0,2.0,32.0,6.0,0.0,0.0,386.0,617.0,8.0,17527.0,4.0,8.0,0.0,59.0,0.0,0.0,18.0,241.0,3.0,8.0,0.0,4.0,0.0,15.0,0.0,0.0,9.0,57.0,0.0,2.0,14.0,2.0,0.0,9.0,0.0,9.0,13.0,26.0,4.0,0.0,3.0,0.0,0.0,2.0,114.0,2.0,14812.0,0.0,149.0,0.0,0.0,55.0,365.0,177.0,17920.0,9164.0,52904.0,46963.2,50748.8,46961.1,18868.1,44887.3,66043.2,22600.5,13437.9,17996.4,34627.0,48314.5,49549.0,35741.6,29656.3,43187.5,41429.1,43405.6,27071.4,23620.754192371,27317.0,72030.7,50421.1,36626.0,38159.5,40833.2,38800.1,29225.0,107906.6,25427.0,18667.7,50661.2,58490.9,37449.1,27192.1,30249.0,22438.9,23812.8,47770.1,30171.7,32026.6,49874.9,56736.3,13979.9,10.2259,0.69806,24.9364,0.7408,15.25045,4.0125,14.5818,1.0879,1.4847,12.49221,0.3497,0.80682,0.0845,5.8395,22.7564,11.7127,0.6477,25.605,0.0153,11.6423,0.6912,2.7125,33.06727,0.9681,0.0717,5.917469,5.9,8.7,6.9,6.414735,9.195585,9.72411,4.6,4.3,6.2,21.2,6.3,9.6,10.3,5.1,24.8,6.1,9.6,4.0,5.209072,11.8,3.2,3.5,9.1,6.6,10.1,4.442202,7.9,5.0,7.3,12.7,11.0,8.5,7.4,10.2,5.0,5.917469,5.9,8.7,6.9,6.414735,9.195585,9.72411,4.6,4.3,6.2,21.2,6.3,9.6,10.3,5.1,24.8,6.1,9.6,4.0,5.209072,11.8,3.2,3.5,9.1,6.6,10.1,4.442202,7.9,5.0,7.3,12.7,11.0,8.5,7.4,10.2,5.0,0,1,0,7.0,11.6,3.2,0,64.2,0,8,2,4,0,98.7,9,5,0,0,64.6,8,2
34,2015-11-01,0.0,0.0,46.0,0.0,0.0,104.0,27.0,0.0,6.0,17.0,3.0,6.0,0.0,3.0,3.0,0.0,2.0,211.0,293.0,24.0,7803.0,15.0,1.0,0.0,24.0,318.0,6.0,12.0,251.0,0.0,8.0,0.0,3.0,0.0,2.0,9.0,0.0,0.0,28.0,3.0,13.0,0.0,4.0,9.0,0.0,0.0,2.0,46.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,6.0,0.0,5945.0,0.0,80.0,0.0,0.0,6.0,167.0,67.0,8645.0,2703.0,30730.0,46963.2,50748.8,46961.1,18868.1,44887.3,66043.2,22600.5,13437.9,17996.4,34627.0,48314.5,49549.0,35741.6,29656.3,43187.5,41429.1,43405.6,27071.4,23620.754192371,27317.0,72030.7,50421.1,36626.0,38159.5,40833.2,38800.1,29225.0,107906.6,25427.0,18667.7,50661.2,58490.9,37449.1,27192.1,30249.0,22438.9,23812.8,47770.1,30171.7,32026.6,49874.9,56736.3,13979.9,10.4914,0.72153,26.6571,0.7602,15.86776,4.0042,14.5176,1.083,1.5332,13.01549,0.3469,0.82297,0.0873,6.0667,23.3876,11.689,0.6619,25.4848,0.0155,11.6286,0.7135,2.8173,35.08238,1.0087,0.0714,5.857737,6.8,8.9,7.1,6.338889,8.463315,9.58338,4.5,4.2,5.9,20.9,6.7,9.2,10.3,5.1,24.3,6.1,9.6,3.8,5.213775,11.5,3.3,3.6,8.8,6.5,10.1,4.090848,7.7,4.3,7.2,12.6,10.8,8.4,7.1,10.2,5.1,5.857737,6.8,8.9,7.1,6.338889,8.463315,9.58338,4.5,4.2,5.9,20.9,6.7,9.2,10.3,5.1,24.3,6.1,9.6,3.8,5.213775,11.5,3.3,3.6,8.8,6.5,10.1,4.090848,7.7,4.3,7.2,12.6,10.8,8.4,7.1,10.2,5.1,4,10,0,4.3,10.2,-0.3,36,104.1,5,9,3,71,8,154.8,9,3,32,3,92.4,8,2
35,2015-12-01,0.0,70.0,126.0,0.0,0.0,374.0,45.0,19.0,80.0,157.0,0.0,25.0,0.0,25.0,13.0,0.0,5.0,1808.0,1600.0,898.0,29702.0,29.0,0.0,12.0,153.0,81.0,28.0,68.0,1016.0,0.0,40.0,0.0,10.0,12.0,190.0,8.0,0.0,79.0,679.0,4.0,4.0,75.0,0.0,26.0,124.0,119.0,38.0,364.0,526.0,32.0,104.0,0.0,1.0,38.0,1.0,589.0,47.0,15196.0,0.0,33.0,67.0,47.0,286.0,2420.0,1200.0,68428.0,39671.0,121186.0,46963.2,50748.8,46961.1,18868.1,44887.3,66043.2,22600.5,13437.9,17996.4,34627.0,48314.5,49549.0,35741.6,29656.3,43187.5,41429.1,43405.6,27071.4,23620.754192371,27317.0,72030.7,50421.1,36626.0,38159.5,40833.2,38800.1,29225.0,107906.6,25427.0,18667.7,50661.2,58490.9,37449.1,27192.1,30249.0,22438.9,23812.8,47770.1,30171.7,32026.6,49874.9,56736.3,13979.9,9.11,0.72187,25.6957,0.7271,15.425,4.0066,14.517,1.083,1.4925,12.8466,0.3447,0.81812,0.0848,5.8465,23.2522,11.4609,0.6718,25.2574,0.0142,11.7196,0.7068,2.7637,34.09435,0.9958,0.0665,5.743566,6.3,8.9,7.2,6.280527,9.297847,9.501642,4.6,4.2,6.3,20.8,6.7,9.7,10.3,5.1,24.3,6.2,9.1,3.7,5.161195,11.7,3.3,3.5,8.6,6.5,10.0,4.367451,7.6,5.2,7.0,12.5,10.7,8.5,7.4,10.4,5.0,5.743566,6.3,8.9,7.2,6.280527,9.297847,9.501642,4.6,4.2,6.3,20.8,6.7,9.7,10.3,5.1,24.3,6.2,9.1,3.7,5.161195,11.7,3.3,3.5,8.6,6.5,10.0,4.367451,7.6,5.2,7.0,12.5,10.7,8.5,7.4,10.4,5.0,0,25,0,2.1,6.9,-1.3,0,17.2,6,6,0,0,16,18.8,6,0,0,1,15.8,5,0
